Codigo;Descripcion_aperturas;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
04.5;Electricidad, gas y otros combustibles;Grupos;201708;134,9947;0,5;NA;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;201708;131,1521;3;NA;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;201708;159,5427;0,2;NA;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;201708;149,5088;3,4;NA;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;201708;149,7649;6,3;NA;Patagonia
05.6;Bienes y servicios para la conservación del hogar;Grupos;201708;114,2719;0,9;NA;Pampeana
05.6;Bienes y servicios para la conservación del hogar;Grupos;201708;114,0787;-0,1;NA;Noreste
05.6;Bienes y servicios para la conservación del hogar;Grupos;201708;113,5387;0,8;NA;Noroeste
05.6;Bienes y servicios para la conservación del hogar;Grupos;201708;113,3466;0,7;NA;Cuyo
05.6;Bienes y servicios para la conservación del hogar;Grupos;201708;112,7617;0,9;NA;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201708;120,6894;1,1;NA;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201708;121,1483;1,4;NA;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201708;120,2248;1,2;NA;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201708;121,0235;1,2;NA;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201708;121,1886;0,7;NA;Patagonia
07.1;Adquisición de vehículos;Grupos;201708;110,5454;1,5;NA;Pampeana
07.1;Adquisición de vehículos;Grupos;201708;113,55;1;NA;Noreste
07.1;Adquisición de vehículos;Grupos;201708;111,346;0,8;NA;Noroeste
07.1;Adquisición de vehículos;Grupos;201708;113,1581;1;NA;Cuyo
07.1;Adquisición de vehículos;Grupos;201708;113,4357;2,5;NA;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;201708;111,6263;0,3;NA;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;201708;108,2121;0,3;NA;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;201708;114,2109;0,8;NA;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;201708;112,289;1;NA;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;201708;114,138;0,5;NA;Patagonia
07.3;Transporte público;Grupos;201708;116,9474;2,6;NA;Pampeana
07.3;Transporte público;Grupos;201708;117,296;1,8;NA;Noreste
07.3;Transporte público;Grupos;201708;114,3504;2,1;NA;Noroeste
07.3;Transporte público;Grupos;201708;117,4774;-1,6;NA;Cuyo
07.3;Transporte público;Grupos;201708;114,4769;2,4;NA;Patagonia
08.3;Servicios de telefonía e internet;Grupos;201708;123,5683;0,9;NA;Pampeana
08.3;Servicios de telefonía e internet;Grupos;201708;122,5253;1;NA;Noreste
08.3;Servicios de telefonía e internet;Grupos;201708;123,4129;1,8;NA;Noroeste
08.3;Servicios de telefonía e internet;Grupos;201708;120,451;1,5;NA;Cuyo
08.3;Servicios de telefonía e internet;Grupos;201708;118,3407;1,3;NA;Patagonia
09.4;Servicios recreativos y culturales;Grupos;201708;122,6964;4,6;NA;Pampeana
09.4;Servicios recreativos y culturales;Grupos;201708;122,2182;6,5;NA;Noreste
09.4;Servicios recreativos y culturales;Grupos;201708;126,8149;5,4;NA;Noroeste
09.4;Servicios recreativos y culturales;Grupos;201708;121,9978;1,7;NA;Cuyo
09.4;Servicios recreativos y culturales;Grupos;201708;125,0824;0,8;NA;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201708;117,6959;2,6;NA;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201708;123,9536;2,6;NA;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201708;116,9202;2,9;NA;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201708;116,8744;2,4;NA;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201708;118,1888;4,8;NA;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;201708;114,8655;0,7;NA;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;201708;114,8848;0,1;NA;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;201708;112,9389;1,7;NA;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;201708;112,2523;1,2;NA;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;201708;113,6768;1,7;NA;Patagonia
12.1;Cuidado personal;Grupos;201708;112,7769;1,3;NA;Pampeana
12.1;Cuidado personal;Grupos;201708;116,6009;2,9;NA;Noreste
12.1;Cuidado personal;Grupos;201708;110,6453;1,8;NA;Noroeste
12.1;Cuidado personal;Grupos;201708;112,9306;1,8;NA;Cuyo
12.1;Cuidado personal;Grupos;201708;114,0528;1,7;NA;Patagonia
01.1.1;Pan y cereales;Clase;201708;112,6614;1;NA;Pampeana
01.1.1;Pan y cereales;Clase;201708;110,2615;-0,8;NA;Noreste
01.1.1;Pan y cereales;Clase;201708;110,9621;-1,5;NA;Noroeste
01.1.1;Pan y cereales;Clase;201708;114,9274;1,7;NA;Cuyo
01.1.1;Pan y cereales;Clase;201708;111,8623;1,2;NA;Patagonia
01.1.2;Carnes y derivados;Clase;201708;108,7125;1;NA;Pampeana
01.1.2;Carnes y derivados;Clase;201708;111,6619;0,7;NA;Noreste
01.1.2;Carnes y derivados;Clase;201708;109,4964;1,4;NA;Noroeste
01.1.2;Carnes y derivados;Clase;201708;110,1383;1;NA;Cuyo
01.1.2;Carnes y derivados;Clase;201708;104,6877;1,1;NA;Patagonia
01.1.4;Leche, productos lácteos y huevos;Clase;201708;121,9982;1,2;NA;Pampeana
01.1.4;Leche, productos lácteos y huevos;Clase;201708;123,348;0,6;NA;Noreste
01.1.4;Leche, productos lácteos y huevos;Clase;201708;121,3931;1,2;NA;Noroeste
01.1.4;Leche, productos lácteos y huevos;Clase;201708;122,3464;0,9;NA;Cuyo
01.1.4;Leche, productos lácteos y huevos;Clase;201708;122,6006;1,1;NA;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;201708;111,9631;2,1;NA;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;201708;120,6491;4,3;NA;Noreste
01.1.5;Aceites, grasas y manteca;Clase;201708;123,1188;1,3;NA;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;201708;112,5687;1,8;NA;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;201708;112,9848;1,9;NA;Patagonia
01.1.6;Frutas;Clase;201708;103,2869;1,1;NA;Pampeana
01.1.6;Frutas;Clase;201708;99,7803;4,6;NA;Noreste
01.1.6;Frutas;Clase;201708;98,5305;0,9;NA;Noroeste
01.1.6;Frutas;Clase;201708;101,8628;2;NA;Cuyo
01.1.6;Frutas;Clase;201708;102,779;0,2;NA;Patagonia
01.1.7;Verduras, tubérculos y legumbres;Clase;201708;124,5379;10,7;NA;Pampeana
01.1.7;Verduras, tubérculos y legumbres;Clase;201708;117,2976;6;NA;Noreste
01.1.7;Verduras, tubérculos y legumbres;Clase;201708;119,9902;7,7;NA;Noroeste
01.1.7;Verduras, tubérculos y legumbres;Clase;201708;129,8065;9,7;NA;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;201708;110,5158;5,5;NA;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201708;115,1171;2,2;NA;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201708;117,0144;0,3;NA;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201708;117,4203;0,3;NA;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201708;115,0368;1,3;NA;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201708;115,8313;1,2;NA;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;201708;113,5631;2,4;NA;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;201708;113,2293;1,6;NA;Noreste
01.2.1;Café, té, yerba y cacao;Clase;201708;112,2464;1,3;NA;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;201708;114,7003;2,9;NA;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;201708;114,2663;2,6;NA;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201708;113,7431;1,7;NA;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201708;116,1071;2,9;NA;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201708;113,5138;0,6;NA;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201708;116,107;1,4;NA;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201708;113,913;2,2;NA;Patagonia
04.1.1;Alquiler de la vivienda;Clase;201708;116,2732;2,2;NA;Pampeana
04.1.1;Alquiler de la vivienda;Clase;201708;123,3129;1,4;NA;Noreste
04.1.1;Alquiler de la vivienda;Clase;201708;118,1472;1,9;NA;Noroeste
04.1.1;Alquiler de la vivienda;Clase;201708;124,8987;1,8;NA;Cuyo
04.1.1;Alquiler de la vivienda;Clase;201708;121,0093;1,1;NA;Patagonia
06.4.1;Gastos de prepagas;Clase;201708;119,2583;4,8;NA;Pampeana
06.4.1;Gastos de prepagas;Clase;201708;122,5252;6,1;NA;Noreste
06.4.1;Gastos de prepagas;Clase;201708;117,8038;4,5;NA;Noroeste
06.4.1;Gastos de prepagas;Clase;201708;117,271;3,4;NA;Cuyo
06.4.1;Gastos de prepagas;Clase;201708;122,1328;6,5;NA;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201708;111,0975;0,1;NA;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201708;107,7253;0,1;NA;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201708;113,2103;0,3;NA;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201708;111,9337;0,3;NA;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201708;114,6255;0,2;NA;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;201708;115,6031;1,5;NA;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201708;115,6549;2,2;NA;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201708;117,4477;1,3;NA;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201708;105,6182;-0,9;NA;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201708;127,1644;2,6;NA;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201708;111,5098;1;NA;GBA
06;Salud;Nivel general y divisiones COICOP;201708;118,3191;2,9;NA;GBA
07;Transporte;Nivel general y divisiones COICOP;201708;109,2582;1,1;NA;GBA
08;Comunicación;Nivel general y divisiones COICOP;201708;123,3833;1,9;NA;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;201708;116,1082;0;NA;GBA
10;Educación;Nivel general y divisiones COICOP;201708;121,9879;1,5;NA;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201708;115,0985;0,9;NA;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201708;113,4518;1,5;NA;GBA
01.1;Alimentos;Grupos;201708;115,9763;2,3;NA;GBA
01.2;Bebidas no alcohólicas;Grupos;201708;113,5497;1,5;NA;GBA
02.1;Bebidas alcohólicas;Grupos;201708;117,2244;2,2;NA;GBA
02.2;Tabaco;Grupos;201708;117,6189;0,6;NA;GBA
03.1;Prendas de vestir y materiales;Grupos;201708;105,5554;-1,1;NA;GBA
03.2;Calzado;Grupos;201708;105,8031;-0,4;NA;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;201708;118,0909;4,2;NA;GBA
04.3;Mantenimiento y reparación de la vivienda;Grupos;201708;118,1049;4;NA;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;201708;151,6239;0,3;NA;GBA
05.6;Bienes y servicios para la conservación del hogar;Grupos;201708;114,5533;0,6;NA;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;201708;119,6674;1,5;NA;GBA
07.1;Adquisición de vehículos;Grupos;201708;106,0438;0,4;NA;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;201708;114,1051;0,5;NA;GBA
07.3;Transporte público;Grupos;201708;105,124;2,3;NA;GBA
08.3;Servicios de telefonía e internet;Grupos;201708;123,8755;1,9;NA;GBA
09.1;Equipos audiovisuales, fotográficos y de procesamiento de la información;Grupos;201708;106,0375;2,5;NA;GBA
09.4;Servicios recreativos y culturales;Grupos;201708;123,1364;0,4;NA;GBA
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;201708;116,8485;3;NA;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;201708;115,2893;1,4;NA;GBA
12.1;Cuidado personal;Grupos;201708;112,4772;1,6;NA;GBA
01.1.1;Pan y cereales;Clase;201708;115,1724;1,2;NA;GBA
01.1.2;Carnes y derivados;Clase;201708;109,6625;1;NA;GBA
01.1.4;Leche, productos lácteos y huevos;Clase;201708;123,9151;0,8;NA;GBA
01.1.5;Aceites, grasas y manteca;Clase;201708;115,0445;1,7;NA;GBA
01.1.6;Frutas;Clase;201708;107,6136;2;NA;GBA
01.1.7;Verduras, tubérculos y legumbres;Clase;201708;132,4887;12;NA;GBA
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;201708;112,8072;1,6;NA;GBA
01.2.1;Café, té, yerba y cacao;Clase;201708;115,7746;1,3;NA;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;201708;112,9258;1,6;NA;GBA
04.1.1;Alquiler de la vivienda;Clase;201708;119,277;2,1;NA;GBA
06.4.1;Gastos de prepagas;Clase;201708;117,8376;4,9;NA;GBA
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;201708;111,1945;0,6;NA;GBA
0;Nivel general;Nivel general y divisiones COICOP;201709;117,2947;1,9;NA;Pampeana
0;Nivel general;Nivel general y divisiones COICOP;201709;116,1702;1,3;NA;Noreste
0;Nivel general;Nivel general y divisiones COICOP;201709;117,7781;1,8;NA;Noroeste
0;Nivel general;Nivel general y divisiones COICOP;201709;117,5777;1,7;NA;Cuyo
0;Nivel general;Nivel general y divisiones COICOP;201709;116,7945;1,3;NA;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;115,1672;1,5;NA;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;115,5282;1,6;NA;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;115,8514;2,7;NA;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;117,1654;1,9;NA;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201709;112,3235;1,6;NA;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;118,0307;0,7;NA;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;120,8207;1;NA;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;116,804;0,7;NA;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;117,5981;0,5;NA;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201709;117,6412;0,3;NA;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;112,9665;2,5;NA;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;108,3729;2,2;NA;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;111,707;1,3;NA;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;107,9364;2,7;NA;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201709;110,1829;0;NA;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201709;127,7062;4,2;NA;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201709;126,0757;0,7;NA;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201709;141,2223;1,1;NA;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201709;132,9221;1,2;NA;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201709;133,0531;1,5;NA;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201709;112,4815;1,2;NA;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201709;111,002;0,7;NA;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201709;111,3973;1,1;NA;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201709;111,9858;1,5;NA;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201709;111,2591;0,5;NA;Patagonia
06;Salud;Nivel general y divisiones COICOP;201709;122,7381;2,4;NA;Pampeana
06;Salud;Nivel general y divisiones COICOP;201709;121,3068;1,7;NA;Noreste
06;Salud;Nivel general y divisiones COICOP;201709;120,7606;1,9;NA;Noroeste
06;Salud;Nivel general y divisiones COICOP;201709;123,3663;3,2;NA;Cuyo
06;Salud;Nivel general y divisiones COICOP;201709;123,4031;3,3;NA;Patagonia
07;Transporte;Nivel general y divisiones COICOP;201709;112,9931;0,6;NA;Pampeana
07;Transporte;Nivel general y divisiones COICOP;201709;112,4219;0,7;NA;Noreste
07;Transporte;Nivel general y divisiones COICOP;201709;114,5102;0,7;NA;Noroeste
07;Transporte;Nivel general y divisiones COICOP;201709;114,6184;1;NA;Cuyo
07;Transporte;Nivel general y divisiones COICOP;201709;115,474;1,3;NA;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;201709;124,8701;1,4;NA;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;201709;123,532;0,7;NA;Noreste
08;Comunicación;Nivel general y divisiones COICOP;201709;125,999;1,2;NA;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;201709;121,5069;0,1;NA;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;201709;120,0112;0,8;NA;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;201709;118,8879;2,5;NA;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;201709;119,7391;1,4;NA;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;201709;118,2457;1,4;NA;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;201709;119,604;2,6;NA;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;201709;121,4033;1,4;NA;Patagonia
10;Educación;Nivel general y divisiones COICOP;201709;130,4372;3,4;NA;Pampeana
10;Educación;Nivel general y divisiones COICOP;201709;130,8278;1,9;NA;Noreste
10;Educación;Nivel general y divisiones COICOP;201709;139,22;1,3;NA;Noroeste
10;Educación;Nivel general y divisiones COICOP;201709;129,2793;0,6;NA;Cuyo
10;Educación;Nivel general y divisiones COICOP;201709;128,8272;2,1;NA;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201709;116,7469;1,7;NA;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201709;115,1332;0,3;NA;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201709;114,7894;1,7;NA;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201709;114,3078;1,9;NA;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201709;114,9091;1,1;NA;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201709;115,5247;1,7;NA;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201709;118,3978;1;NA;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201709;113,2292;1,6;NA;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201709;113,6678;0,3;NA;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201709;116,989;1,8;NA;Patagonia
01.1;Alimentos;Grupos;201709;115,2033;1,6;NA;Pampeana
01.1;Alimentos;Grupos;201709;115,2395;1,6;NA;Noreste
01.1;Alimentos;Grupos;201709;115,8867;2,8;NA;Noroeste
01.1;Alimentos;Grupos;201709;117,2107;2;NA;Cuyo
01.1;Alimentos;Grupos;201709;111,9222;1,6;NA;Patagonia
01.2;Bebidas no alcohólicas;Grupos;201709;114,8498;1;NA;Pampeana
01.2;Bebidas no alcohólicas;Grupos;201709;118,0424;2,3;NA;Noreste
01.2;Bebidas no alcohólicas;Grupos;201709;115,6056;2;NA;Noroeste
01.2;Bebidas no alcohólicas;Grupos;201709;116,7745;0,8;NA;Cuyo
01.2;Bebidas no alcohólicas;Grupos;201709;116,0632;1,8;NA;Patagonia
02.1;Bebidas alcohólicas;Grupos;201709;120,5344;1,1;NA;Pampeana
02.1;Bebidas alcohólicas;Grupos;201709;124,7757;1,7;NA;Noreste
02.1;Bebidas alcohólicas;Grupos;201709;118,1626;1,5;NA;Noroeste
02.1;Bebidas alcohólicas;Grupos;201709;120,3667;1,4;NA;Cuyo
02.1;Bebidas alcohólicas;Grupos;201709;119,6887;0,6;NA;Patagonia
02.2;Tabaco;Grupos;201709;115,7953;0,4;NA;Pampeana
02.2;Tabaco;Grupos;201709;115,7898;0;NA;Noreste
02.2;Tabaco;Grupos;201709;115,7444;0;NA;Noroeste
02.2;Tabaco;Grupos;201709;115,7642;0;NA;Cuyo
02.2;Tabaco;Grupos;201709;116,279;0,2;NA;Patagonia
03.1;Prendas de vestir y materiales;Grupos;201709;114,5144;2,8;NA;Pampeana
03.1;Prendas de vestir y materiales;Grupos;201709;110,7603;2,4;NA;Noreste
03.1;Prendas de vestir y materiales;Grupos;201709;113,3315;1,7;NA;Noroeste
03.1;Prendas de vestir y materiales;Grupos;201709;109,1016;4,6;NA;Cuyo
03.1;Prendas de vestir y materiales;Grupos;201709;109,6301;0,2;NA;Patagonia
03.2;Calzado;Grupos;201709;108,646;1,9;NA;Pampeana
03.2;Calzado;Grupos;201709;103,1306;1,5;NA;Noreste
03.2;Calzado;Grupos;201709;108,3017;0,4;NA;Noroeste
03.2;Calzado;Grupos;201709;104,8565;-2,1;NA;Cuyo
03.2;Calzado;Grupos;201709;111,4655;-0,4;NA;Patagonia
